Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemod/Add,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,total_sqft,YearsSinceRemod,Age
2535,20,RL,78.0,9360,1,4,4,Inside,3,NAmes,1Fam,1Story,6,7,1968,2004,Hip,HdBoard,HdBoard,BrkFace,203.0,3,3,CBlock,3.0,3.0,3.0,5.0,760.0,1.0,0.0,216.0,976.0,3,1,976,0,0,976,1.0,0.0,1,0,2,1,4,4,8,1,Attchd,1968.0,2.0,2.0,504.0,3.0,3.0,3,94,0,0,0,0,0,0,8,2006,1952.0,6,42
2920,160,RM,21.0,1936,1,4,4,Inside,3,MeadowV,Twnhs,2Story,4,7,1970,1970,Gable,CemntBd,CmentBd,None,0.0,3,3,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,546.0,546.0,4,1,546,546,0,1092,0.0,0.0,1,1,3,1,3,5,8,0,Attchd,2005.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,6,2006,1638.0,40,40
403,160,RM,21.0,1680,1,4,4,Inside,3,BrDale,Twnhs,2Story,6,5,1973,1973,Gable,HdBoard,HdBoard,BrkFace,504.0,3,3,CBlock,3.0,3.0,1.0,4.0,254.0,1.0,0.0,229.0,483.0,3,1,483,504,0,987,1.0,0.0,1,1,2,1,3,5,8,0,Detchd,1973.0,1.0,1.0,264.0,3.0,3.0,3,0,0,0,0,0,0,0,7,2009,1470.0,37,37
875,60,RL,70.0,8750,1,4,4,Inside,3,CollgCr,1Fam,2Story,7,5,1996,1996,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,880.0,880.0,5,1,909,807,0,1716,0.0,0.0,2,1,2,1,4,7,8,1,Attchd,1996.0,2.0,2.0,512.0,3.0,3.0,3,0,120,0,0,0,0,0,7,2009,2596.0,14,14
1410,70,RL,120.0,13728,1,4,4,Corner,3,Edwards,1Fam,2Story,6,7,1935,1986,Hip,Stucco,Stucco,None,0.0,3,3,CBlock,3.0,3.0,1.0,3.0,626.0,1.0,0.0,501.0,1127.0,5,1,1236,872,0,2108,0.0,0.0,2,0,4,1,4,7,8,2,Basment,1935.0,1.0,2.0,540.0,3.0,3.0,3,0,0,0,0,90,0,0,7,2008,3235.0,24,75
1040,160,RM,21.0,1680,1,4,4,Inside,3,BrDale,Twnhs,2Story,6,5,1973,1973,Gable,HdBoard,HdBoard,BrkFace,359.0,3,3,CBlock,3.0,3.0,1.0,2.0,458.0,1.0,0.0,25.0,483.0,3,1,483,504,0,987,0.0,1.0,1,1,2,1,3,5,8,0,Detchd,1973.0,1.0,1.0,264.0,3.0,3.0,3,52,0,0,0,0,0,0,2,2008,1470.0,37,37
2491,20,RL,69.0,9308,2,4,4,CulDSac,3,Sawyer,1Fam,1Story,5,5,1965,1965,Gable,HdBoard,HdBoard,None,0.0,3,3,CBlock,3.0,3.0,1.0,3.0,554.0,1.0,0.0,430.0,984.0,3,1,984,0,0,984,0.0,0.0,1,0,3,1,3,5,8,0,Attchd,1965.0,1.0,1.0,310.0,3.0,3.0,3,0,0,0,0,0,0,0,7,2006,1968.0,45,45
218,90,RL,72.0,10778,1,4,4,Inside,3,Sawyer,Duplex,1Story,4,5,1968,1968,Hip,HdBoard,HdBoard,None,0.0,3,3,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1768.0,1768.0,3,0,1768,0,0,1768,0.0,0.0,2,0,4,2,3,8,8,0,Attchd,2005.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,4,2010,3536.0,42,42
1075,120,RL,89.0,8232,2,4,4,Inside,3,NridgHt,TwnhsE,1Story,9,5,2007,2008,Hip,MetalSd,MetalSd,BrkFace,714.0,5,3,PConc,5.0,3.0,1.0,6.0,1204.0,1.0,0.0,596.0,1800.0,5,1,1800,0,0,1800,1.0,0.0,2,0,2,1,5,6,8,1,Attchd,2008.0,2.0,3.0,944.0,3.0,3.0,3,210,0,0,0,0,0,0,6,2008,3600.0,2,3
1178,160,FV,36.0,3951,2,4,4,Inside,3,Somerst,TwnhsE,2Story,10,5,1998,1999,Gable,BrkFace,MetalSd,None,0.0,5,3,PConc,4.0,3.0,2.0,4.0,128.0,6.0,842.0,0.0,970.0,5,1,1469,924,0,2393,1.0,0.0,2,1,2,1,5,7,8,1,Attchd,1998.0,3.0,2.0,846.0,3.0,3.0,3,0,90,0,0,94,0,0,2,2008,3363.0,11,12
1284,20,RM,56.0,9836,1,3,4,Inside,3,OldTown,1Fam,1Story,6,5,2008,2008,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,3.0,3.0,1.0,6.0,96.0,1.0,0.0,96.0,192.0,4,0,1133,0,0,1133,1.0,0.0,1,0,3,1,3,7,8,0,Detchd,2008.0,1.0,1.0,308.0,3.0,3.0,3,0,175,0,0,0,0,0,12,2008,1325.0,2,2
174,20,RM,69.0,5805,1,3,4,Inside,2,OldTown,1Fam,1Story,5,7,1957,1957,Hip,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,2.0,4.0,274.0,3.0,1073.0,0.0,1347.0,4,1,1347,0,0,1347,1.0,1.0,1,0,3,1,4,6,8,0,Detchd,1957.0,1.0,2.0,551.0,3.0,3.0,3,0,0,0,0,0,0,0,6,2010,2694.0,53,53
24,20,RL,69.0,11241,2,4,4,CulDSac,3,NAmes,1Fam,1Story,6,7,1970,1970,Gable,Wd Sdng,Wd Sdng,BrkFace,180.0,3,3,CBlock,3.0,3.0,1.0,5.0,578.0,1.0,0.0,426.0,1004.0,5,1,1004,0,0,1004,1.0,0.0,1,0,2,1,3,5,8,1,Attchd,1970.0,3.0,2.0,480.0,3.0,3.0,3,0,0,0,0,0,0,700,3,2010,2008.0,40,40
2879,50,RL,60.0,11040,1,1,4,Inside,2,IDOTRR,1Fam,1.5Fin,4,6,1920,1950,Gable,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,1.0,3.0,637.0,1.0,0.0,0.0,637.0,4,1,897,439,0,1336,0.0,0.0,1,1,3,1,3,7,8,0,CarPort,1994.0,1.0,1.0,570.0,3.0,3.0,3,0,47,120,0,0,0,0,9,2006,1973.0,60,90
51,160,RL,36.0,2628,1,4,4,Inside,3,NridgHt,Twnhs,2Story,7,5,2003,2003,Gable,VinylSd,Wd Shng,Stone,106.0,4,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,764.0,764.0,5,1,764,862,0,1626,0.0,0.0,2,1,2,1,4,6,8,0,BuiltIn,2003.0,2.0,2.0,474.0,3.0,3.0,3,0,27,0,0,0,0,0,6,2010,2390.0,7,7
2533,20,RL,80.0,9600,1,4,4,Corner,3,NAmes,1Fam,1Story,5,5,1968,1968,Gable,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,1.0,5.0,758.0,1.0,0.0,293.0,1051.0,4,1,1051,0,0,1051,1.0,0.0,1,0,3,1,3,6,8,0,Attchd,1968.0,2.0,2.0,504.0,3.0,3.0,3,0,0,0,0,0,0,0,7,2006,2102.0,42,42
944,30,RL,60.0,10200,1,4,4,Inside,3,IDOTRR,1Fam,1Story,4,6,1925,1950,Gable,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,572.0,572.0,2,0,572,0,0,572,0.0,0.0,1,0,2,1,3,4,8,0,Detchd,1940.0,1.0,1.0,200.0,3.0,3.0,1,0,0,72,0,0,0,0,5,2009,1144.0,60,85
2583,20,RL,70.0,8092,1,4,4,Inside,3,NAmes,1Fam,1Story,6,8,1954,2000,Hip,Wd Sdng,Wd Sdng,BrkFace,176.0,3,4,CBlock,3.0,3.0,1.0,5.0,824.0,1.0,0.0,226.0,1050.0,5,1,1050,0,0,1050,1.0,0.0,1,0,3,1,4,6,8,0,Attchd,1954.0,2.0,1.0,286.0,3.0,3.0,3,0,0,0,0,0,0,0,6,2006,2100.0,10,56
151,20,RL,119.0,10895,1,4,4,Corner,3,NAmes,1Fam,1Story,5,6,1955,1955,Gable,MetalSd,MetalSd,None,0.0,3,4,CBlock,3.0,3.0,1.0,3.0,648.0,1.0,0.0,324.0,972.0,3,1,972,0,0,972,0.0,0.0,1,0,3,1,3,5,8,0,Attchd,1955.0,1.0,1.0,305.0,3.0,3.0,3,0,0,205,0,0,0,0,6,2010,1944.0,55,55
1129,20,FV,85.0,10625,1,4,4,Inside,3,Somerst,1Fam,1Story,8,5,2007,2007,Gable,VinylSd,VinylSd,BrkFace,292.0,4,3,PConc,4.0,3.0,3.0,1.0,0.0,1.0,0.0,1660.0,1660.0,5,1,1660,0,0,1660,0.0,0.0,2,0,3,1,4,7,8,1,Attchd,2007.0,3.0,3.0,660.0,3.0,3.0,3,133,120,0,0,0,0,0,6,2008,3320.0,3,3
2449,60,RL,93.0,12090,1,4,4,Corner,3,NoRidge,1Fam,2Story,8,5,1998,1998,Hip,VinylSd,VinylSd,BrkFace,650.0,4,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1141.0,1141.0,4,1,1165,1098,0,2263,0.0,0.0,2,1,4,1,4,10,8,1,BuiltIn,1998.0,3.0,2.0,420.0,3.0,3.0,3,144,123,0,0,0,0,0,7,2006,3404.0,12,12
1003,120,RL,39.0,5070,2,2,4,Inside,3,StoneBr,TwnhsE,1Story,8,5,1992,1992,Gable,HdBoard,HdBoard,None,0.0,4,3,PConc,4.0,3.0,2.0,1.0,0.0,1.0,0.0,1280.0,1280.0,5,1,1280,0,0,1280,0.0,0.0,2,0,2,1,4,5,8,0,Attchd,1992.0,2.0,2.0,506.0,3.0,3.0,3,0,82,0,0,144,0,0,8,2008,2560.0,18,18
2116,50,RL,69.0,159000,3,1,4,CulDSac,1,ClearCr,1Fam,1.5Fin,6,7,1958,2006,Gable,Wd Sdng,HdBoard,BrkCmn,472.0,4,3,CBlock,4.0,3.0,4.0,3.0,697.0,1.0,0.0,747.0,1444.0,4,1,1444,700,0,2144,0.0,1.0,2,0,4,1,4,7,8,2,Attchd,1958.0,3.0,2.0,389.0,3.0,3.0,3,0,98,0,0,0,0,500,6,2007,3588.0,4,52
2875,30,RM,61.0,8534,1,1,4,Inside,3,IDOTRR,1Fam,1Story,4,4,1925,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,2.0,3.0,1.0,1.0,0.0,1.0,0.0,432.0,432.0,3,0,672,0,0,672,0.0,0.0,1,0,2,1,3,4,7,0,Attchd,2005.0,0.0,0.0,0.0,0.0,0.0,1,0,0,112,0,0,0,0,6,2006,1104.0,60,85
325,90,RL,94.0,9400,1,1,4,Corner,3,Mitchel,Duplex,2Story,6,5,1971,1971,Mansard,MetalSd,Wd Shng,None,0.0,3,3,CBlock,3.0,3.0,3.0,1.0,0.0,1.0,0.0,912.0,912.0,3,1,912,912,0,1824,0.0,0.0,2,2,4,2,3,8,8,0,Attchd,2005.0,0.0,0.0,0.0,0.0,0.0,3,128,0,0,0,0,0,0,4,2010,2736.0,39,39
887,20,RL,67.0,8877,1,4,4,Inside,2,Edwards,1Fam,1Story,4,6,1938,1958,Gable,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,2.0,5.0,690.0,1.0,0.0,126.0,816.0,5,1,816,0,0,816,1.0,0.0,1,0,2,1,3,3,8,1,Detchd,1958.0,1.0,1.0,288.0,2.0,2.0,3,0,0,0,0,0,0,0,5,2009,1632.0,52,72
417,160,RL,24.0,2364,1,4,4,Inside,3,NPkVill,TwnhsE,2Story,6,5,1978,1978,Gable,Plywood,Brk Cmn,None,0.0,4,3,CBlock,4.0,3.0,1.0,5.0,279.0,1.0,0.0,576.0,855.0,3,1,855,601,0,1456,0.0,0.0,2,1,3,1,3,6,8,1,Attchd,1978.0,3.0,2.0,440.0,3.0,3.0,3,147,0,0,0,0,0,0,4,2009,2311.0,32,32
112,60,RL,80.0,10791,1,4,4,Inside,3,NWAmes,1Fam,2Story,6,5,1993,1993,Gable,MetalSd,MetalSd,None,0.0,3,3,PConc,4.0,3.0,2.0,6.0,1137.0,1.0,0.0,143.0,1280.0,5,1,1280,1215,0,2495,1.0,0.0,2,1,4,1,4,9,8,1,Attchd,1993.0,1.0,2.0,660.0,3.0,3.0,3,224,32,0,0,0,0,0,3,2010,3775.0,17,17
1987,70,RM,57.0,9639,1,4,4,Inside,3,OldTown,1Fam,2Story,4,8,1900,1950,Gable,MetalSd,MetalSd,None,0.0,3,3,PConc,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1075.0,1075.0,5,1,1156,642,0,1798,0.0,0.0,2,1,4,1,3,7,8,0,Detchd,1935.0,1.0,2.0,342.0,3.0,3.0,1,0,0,160,0,0,0,0,5,2007,2873.0,60,110
2750,90,RL,73.0,9069,1,4,4,Inside,3,SawyerW,Duplex,SFoyer,6,8,1993,1993,Gable,HdBoard,HdBoard,None,0.0,4,4,PConc,4.0,3.0,3.0,2.0,261.0,6.0,1083.0,0.0,1344.0,4,1,1440,0,0,1440,2.0,0.0,2,0,2,2,4,8,8,0,Attchd,1993.0,1.0,4.0,920.0,3.0,3.0,3,288,0,0,0,0,0,0,4,2006,2784.0,17,17
1326,20,RM,70.0,12702,1,4,4,Inside,3,OldTown,1Fam,1Story,5,5,1956,1956,Gable,BrkFace,BrkFace,None,0.0,3,3,PConc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,882,0,0,882,0.0,0.0,1,0,2,1,3,4,8,0,Detchd,1956.0,1.0,1.0,308.0,3.0,3.0,3,0,45,0,0,0,0,0,12,2008,882.0,54,54
1005,60,RL,73.0,11184,2,4,4,Corner,3,Gilbert,1Fam,2Story,6,5,1998,1998,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,932.0,932.0,4,1,932,701,0,1633,0.0,0.0,2,1,3,1,3,7,8,1,Attchd,1998.0,3.0,2.0,460.0,3.0,3.0,3,0,39,0,0,0,0,0,4,2008,2565.0,12,12
1377,85,RL,69.0,11235,1,4,4,Corner,3,Sawyer,1Fam,SFoyer,5,6,1963,1963,Gable,HdBoard,Wd Sdng,None,0.0,3,3,CBlock,4.0,3.0,3.0,5.0,784.0,1.0,0.0,197.0,981.0,3,1,1075,0,0,1075,1.0,0.0,1,0,3,1,4,6,8,0,Detchd,1996.0,1.0,2.0,440.0,3.0,3.0,3,64,0,0,0,64,0,0,5,2008,2056.0,47,47
974,180,RM,21.0,1596,1,4,4,Inside,3,MeadowV,Twnhs,SLvl,4,5,1973,1973,Gable,CemntBd,CmentBd,None,0.0,3,3,CBlock,4.0,3.0,4.0,6.0,462.0,1.0,0.0,0.0,462.0,3,1,526,462,0,988,1.0,0.0,1,0,2,1,3,5,8,0,BuiltIn,1973.0,1.0,1.0,297.0,3.0,3.0,3,120,101,0,0,0,0,0,11,2009,1450.0,37,37
1574,20,RL,74.0,11563,2,2,4,Inside,3,Timber,1Fam,1Story,8,5,2006,2007,Hip,VinylSd,VinylSd,Stone,258.0,4,3,PConc,5.0,3.0,4.0,6.0,1036.0,1.0,0.0,482.0,1518.0,5,1,1537,0,0,1537,1.0,0.0,2,0,3,1,4,8,8,0,Attchd,2007.0,3.0,3.0,788.0,3.0,3.0,3,0,26,0,0,0,0,0,4,2008,3055.0,3,4
679,90,RL,60.0,7200,1,4,4,Inside,3,NAmes,Duplex,1Story,4,5,1949,1950,Gable,BrkFace,Stone,None,0.0,3,3,Slab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1040,0,0,1040,0.0,0.0,2,0,2,2,3,6,8,0,Detchd,1956.0,1.0,2.0,420.0,3.0,3.0,3,0,0,0,0,0,0,0,6,2009,1040.0,60,61
475,60,RL,71.0,7795,2,4,4,Inside,3,Gilbert,1Fam,2Story,7,5,2004,2005,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,6.0,425.0,1.0,0.0,291.0,716.0,5,1,716,716,0,1432,1.0,0.0,2,1,3,1,4,6,8,1,Attchd,2004.0,3.0,2.0,432.0,3.0,3.0,3,100,51,0,0,0,0,0,7,2009,2148.0,5,6
2674,50,RM,50.0,5000,1,4,4,Corner,3,BrkSide,1Fam,1.5Fin,6,7,1947,1950,Gable,CemntBd,CmentBd,None,0.0,3,4,CBlock,3.0,3.0,1.0,5.0,399.0,1.0,0.0,605.0,1004.0,5,1,1004,660,0,1664,0.0,0.0,2,0,3,1,3,7,8,2,Detchd,1950.0,1.0,2.0,420.0,3.0,3.0,3,0,24,36,0,0,0,0,10,2006,2668.0,60,63
49,120,RL,61.0,7658,1,4,4,Inside,3,NridgHt,TwnhsE,1Story,9,5,2005,2005,Hip,MetalSd,MetalSd,BrkFace,412.0,5,3,PConc,5.0,3.0,1.0,6.0,456.0,1.0,0.0,1296.0,1752.0,5,1,1752,0,0,1752,1.0,0.0,2,0,2,1,5,6,8,1,Attchd,2005.0,2.0,2.0,576.0,3.0,3.0,3,196,82,0,0,0,0,0,2,2010,3504.0,5,5
746,50,RM,51.0,6120,1,4,4,Inside,3,BrkSide,1Fam,1.5Fin,5,6,1938,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3.0,2.0,1.0,2.0,273.0,1.0,0.0,679.0,952.0,3,1,994,588,0,1582,0.0,0.0,2,0,3,1,3,6,8,1,Detchd,1938.0,1.0,1.0,250.0,2.0,3.0,3,189,0,34,150,0,0,0,2,2009,2534.0,60,72
856,20,RL,61.0,8800,2,4,4,Inside,3,CollgCr,1Fam,1Story,5,7,1977,2008,Gable,HdBoard,HdBoard,None,0.0,3,3,CBlock,4.0,3.0,2.0,2.0,532.0,3.0,144.0,364.0,1040.0,3,1,1040,0,0,1040,0.0,0.0,2,0,3,1,4,5,8,0,Detchd,1977.0,1.0,2.0,484.0,3.0,3.0,3,0,0,0,0,288,0,0,9,2009,2080.0,2,33
1065,60,RL,110.0,13688,2,4,4,Inside,3,NridgHt,1Fam,2Story,9,5,2003,2004,Gable,VinylSd,VinylSd,BrkFace,664.0,4,3,PConc,5.0,3.0,3.0,6.0,1016.0,1.0,0.0,556.0,1572.0,5,1,1572,1096,0,2668,1.0,0.0,2,1,3,1,5,10,8,2,BuiltIn,2003.0,3.0,3.0,726.0,3.0,3.0,3,400,0,0,0,0,0,0,3,2008,4240.0,6,7
1973,85,RL,66.0,6760,1,4,4,Inside,3,NAmes,1Fam,SFoyer,5,5,1962,1962,Gable,HdBoard,HdBoard,None,0.0,3,3,CBlock,3.0,3.0,3.0,5.0,734.0,1.0,0.0,162.0,896.0,3,1,936,0,0,936,1.0,0.0,1,0,3,1,3,6,8,1,Attchd,1962.0,2.0,1.0,288.0,3.0,3.0,3,24,90,160,0,0,0,0,10,2007,1832.0,48,48
1788,20,RL,74.0,8847,1,4,4,Inside,3,Somerst,1Fam,1Story,8,5,2005,2005,Gable,VinylSd,VinylSd,BrkFace,148.0,4,3,PConc,4.0,3.0,3.0,6.0,769.0,1.0,0.0,769.0,1538.0,5,1,1538,0,0,1538,1.0,0.0,2,0,3,1,4,7,8,0,Attchd,2005.0,2.0,2.0,484.0,3.0,3.0,3,146,40,0,0,0,0,0,12,2007,3076.0,5,5
269,120,RM,69.0,4435,1,4,4,Inside,3,CollgCr,TwnhsE,1Story,6,5,2003,2003,Gable,VinylSd,VinylSd,BrkFace,170.0,4,3,PConc,4.0,3.0,3.0,6.0,672.0,1.0,0.0,176.0,848.0,5,1,848,0,0,848,1.0,0.0,1,0,1,1,4,4,8,0,Attchd,2003.0,3.0,2.0,420.0,3.0,3.0,3,140,0,0,0,0,0,0,4,2010,1696.0,7,7
455,120,RL,80.0,10307,2,4,4,Inside,3,NridgHt,TwnhsE,1Story,7,5,2007,2008,Gable,VinylSd,VinylSd,Stone,176.0,4,3,PConc,4.0,3.0,1.0,6.0,876.0,1.0,0.0,474.0,1350.0,5,1,1358,0,0,1358,1.0,0.0,2,0,2,1,4,6,8,1,Attchd,2008.0,2.0,2.0,484.0,3.0,3.0,3,192,26,0,0,0,0,0,5,2009,2708.0,2,3
2550,20,RL,69.0,8973,1,4,4,Inside,3,NAmes,1Fam,1Story,5,7,1958,1991,Gable,Plywood,Plywood,BrkFace,85.0,3,3,CBlock,3.0,3.0,1.0,3.0,567.0,4.0,28.0,413.0,1008.0,3,1,1053,0,0,1053,0.0,1.0,1,1,3,1,5,6,8,0,2Types,1998.0,2.0,2.0,750.0,3.0,3.0,3,0,80,0,180,0,0,0,7,2006,2061.0,19,52
628,60,RL,100.0,13000,1,4,4,Corner,3,NAmes,1Fam,2Story,6,6,1968,1968,Gable,VinylSd,VinylSd,BrkFace,576.0,3,4,CBlock,4.0,3.0,1.0,3.0,448.0,1.0,0.0,448.0,896.0,3,1,1182,960,0,2142,0.0,0.0,2,1,4,1,4,8,8,1,Attchd,1968.0,3.0,1.0,509.0,3.0,3.0,3,0,72,0,0,252,0,0,6,2009,3038.0,42,42
2487,90,RM,70.0,9100,1,4,4,Inside,3,Sawyer,Duplex,1Story,5,5,1963,1963,Gable,HdBoard,HdBoard,BrkFace,336.0,3,3,CBlock,3.0,3.0,1.0,3.0,1332.0,1.0,0.0,396.0,1728.0,3,1,1728,0,0,1728,1.0,0.0,2,0,6,2,3,10,8,0,Detchd,1963.0,1.0,2.0,504.0,3.0,3.0,3,0,0,0,0,0,0,0,11,2006,3456.0,47,47
1968,90,RL,80.0,8000,1,4,4,Corner,3,NAmes,Duplex,1Story,5,4,1961,1961,Gable,BrkFace,BrkFace,None,0.0,3,3,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1800.0,1800.0,5,0,1800,0,0,1800,0.0,0.0,2,0,6,2,3,10,8,0,Attchd,2005.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,7,2007,3600.0,49,49
1078,160,RL,36.0,2448,1,4,4,Inside,3,NridgHt,Twnhs,2Story,7,5,2003,2004,Gable,VinylSd,Wd Shng,Stone,106.0,4,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,764.0,764.0,5,1,764,862,0,1626,0.0,0.0,2,1,2,1,4,6,8,0,BuiltIn,2003.0,2.0,2.0,474.0,3.0,3.0,3,0,27,0,0,0,0,0,10,2008,2390.0,6,7
121,20,RL,90.0,9900,1,4,4,Corner,3,NAmes,1Fam,1Story,5,5,1966,1966,Hip,HdBoard,HdBoard,None,0.0,3,3,PConc,4.0,3.0,1.0,4.0,1059.0,1.0,0.0,150.0,1209.0,4,1,1209,0,0,1209,1.0,0.0,1,0,3,1,3,6,8,0,Attchd,1966.0,2.0,2.0,504.0,3.0,3.0,3,0,0,120,0,0,0,0,4,2010,2418.0,44,44
1961,20,RL,60.0,7200,1,4,4,Inside,3,NAmes,1Fam,1Story,5,3,1950,1950,Gable,WdShing,Wd Shng,None,0.0,3,3,CBlock,3.0,3.0,1.0,2.0,432.0,1.0,0.0,432.0,864.0,2,1,1238,0,0,1238,0.0,0.0,1,1,3,1,3,6,6,1,Attchd,1950.0,1.0,1.0,357.0,3.0,3.0,3,0,171,0,0,0,0,0,11,2007,2102.0,60,60
28,20,RL,70.0,10500,1,4,4,FR2,3,NAmes,1Fam,1Story,4,5,1971,1971,Gable,HdBoard,HdBoard,None,0.0,3,3,CBlock,3.0,3.0,1.0,5.0,432.0,1.0,0.0,432.0,864.0,3,1,864,0,0,864,0.0,0.0,1,0,3,1,3,5,8,1,Attchd,2005.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,4,2010,1728.0,39,39
1135,20,RL,63.0,13072,1,4,4,Inside,3,SawyerW,1Fam,1Story,6,5,2005,2006,Gable,VinylSd,VinylSd,BrkFace,126.0,3,3,PConc,4.0,4.0,1.0,6.0,80.0,1.0,0.0,1095.0,1175.0,5,1,1175,0,0,1175,1.0,0.0,1,0,3,1,4,6,8,0,Attchd,2005.0,0.0,0.0,0.0,0.0,0.0,3,0,90,0,0,0,0,0,6,2008,2350.0,4,5
690,20,RL,80.0,7936,1,4,4,Inside,3,NAmes,1Fam,1Story,6,6,1963,1963,Hip,HdBoard,HdBoard,None,0.0,3,3,CBlock,3.0,3.0,1.0,4.0,826.0,1.0,0.0,219.0,1045.0,3,1,1045,0,0,1045,1.0,0.0,1,0,3,1,3,6,8,1,Attchd,1963.0,2.0,1.0,264.0,3.0,3.0,3,0,0,0,0,0,0,0,4,2009,2090.0,47,47
1254,90,RL,76.0,12436,1,4,4,Inside,3,NAmes,Duplex,1Story,5,5,1957,1957,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1824.0,1824.0,2,1,1824,0,0,1824,0.0,0.0,2,0,5,2,3,9,8,0,Detchd,1958.0,1.0,2.0,484.0,3.0,3.0,3,0,0,0,0,0,0,0,1,2008,3648.0,53,53
2871,190,RL,90.0,15750,1,4,4,Corner,3,Crawfor,2fmCon,1Story,5,5,1953,1953,Hip,MetalSd,MetalSd,BrkFace,56.0,3,3,CBlock,3.0,3.0,2.0,4.0,841.0,1.0,0.0,324.0,1165.0,3,1,1336,0,0,1336,1.0,0.0,1,0,2,1,3,5,8,2,Attchd,1953.0,1.0,1.0,375.0,3.0,3.0,3,0,0,0,0,0,0,0,6,2006,2501.0,57,57
1841,120,FV,35.0,4274,2,4,4,Inside,3,Somerst,TwnhsE,1Story,7,5,2006,2007,Gable,VinylSd,VinylSd,None,98.0,4,3,PConc,4.0,3.0,1.0,6.0,1106.0,1.0,0.0,135.0,1241.0,5,1,1241,0,0,1241,1.0,0.0,1,1,1,1,4,4,8,0,Attchd,2007.0,3.0,2.0,569.0,3.0,3.0,3,0,116,0,0,0,0,0,11,2007,2482.0,3,4
1910,70,RL,79.0,9480,1,4,4,Inside,3,NAmes,1Fam,2Story,5,7,1942,1995,Gable,MetalSd,MetalSd,Stone,224.0,3,3,CBlock,3.0,3.0,1.0,2.0,386.0,1.0,0.0,342.0,728.0,5,1,888,756,0,1644,0.0,0.0,1,1,3,1,4,7,8,2,Attchd,1942.0,1.0,1.0,312.0,3.0,3.0,3,168,0,0,0,0,0,0,6,2007,2372.0,15,68
2140,20,RL,75.0,9675,1,4,4,Corner,3,CollgCr,1Fam,1Story,5,6,1975,1975,Hip,HdBoard,HdBoard,None,0.0,3,3,CBlock,3.0,3.0,1.0,4.0,330.0,3.0,432.0,102.0,864.0,3,1,879,0,0,879,0.0,0.0,1,0,3,1,3,5,8,0,Attchd,1975.0,1.0,2.0,440.0,3.0,3.0,3,0,80,0,0,0,0,0,9,2007,1743.0,35,35
